mutation_year,mutation_week,company_id,branch_id,SBIHOOFDACT,SBINEVENACT1,SBINEVENACT2
2022,04,3bc6f2ee7073642d1eaef663e57ebba51d2acf8c,f6b83dafc72c9ce27be957a32f1866bb1aa24be1,29202,4120,
2022,52,3bc6f2ee7073642d1eaef663e57ebba51d2acf8c,f6b83dafc72c9ce27be957a32f1866bb1aa24be1,29202,4120,
2022,01,68ccdb85d0ddb79f3f9f2f4b183d99b8f2683ba2,0a1c9323f693926902df5bdfd67fd4ef86755016,6420,,
2022,23,68ccdb85d0ddb79f3f9f2f4b183d99b8f2683ba2,0a1c9323f693926902df5bdfd67fd4ef86755016,6420,,
2022,38,68ccdb85d0ddb79f3f9f2f4b183d99b8f2683ba2,0a1c9323f693926902df5bdfd67fd4ef86755016,6420,,
2021,02,f7d642ed60aefcfb340a2664972e937c53cb2147,a987269c40a7e01d36b9f51b5fcd51129974983a,53202,,
2022,20,f7d642ed60aefcfb340a2664972e937c53cb2147,a987269c40a7e01d36b9f51b5fcd51129974983a,4941,,
2023,01,f7d642ed60aefcfb340a2664972e937c53cb2147,a987269c40a7e01d36b9f51b5fcd51129974983a,4941,,
2021,33,278984ccee69c6f84c40c6fdeea212bfd87fcb87,48d5c274991c65fd23ca47d98a3f63037336ade5,64303,,
2022,25,278984ccee69c6f84c40c6fdeea212bfd87fcb87,48d5c274991c65fd23ca47d98a3f63037336ade5,64303,,
2023,12,278984ccee69c6f84c40c6fdeea212bfd87fcb87,48d5c274991c65fd23ca47d98a3f63037336ade5,64303,,
2021,15,cc8d4f84c4d44a470a83166cb0b859b6c747b58e,251bf3de000c84b1d4c40450d86d8ff176574613,6420,,
2022,23,cc8d4f84c4d44a470a83166cb0b859b6c747b58e,251bf3de000c84b1d4c40450d86d8ff176574613,6420,,
2022,46,b679ac98809b54926bf631cf22d3a1b2b0a7151d,02652f42dd37d2c8cba7104bd9d549c173d3c9f4,70221,,
2021,34,314b4be2644f748352d524023a813c1fe9d36f79,3482fb861867efb22f89215bd2129c50f6766845,86913,,
2022,40,314b4be2644f748352d524023a813c1fe9d36f79,3482fb861867efb22f89215bd2129c50f6766845,86913,,
2021,16,06989962d1db7238d258287cabe73b5e4b8be53b,9832b51e420bcfe8c3a5195aa4c0d59470b4c7a1,6420,,
2022,02,06989962d1db7238d258287cabe73b5e4b8be53b,9832b51e420bcfe8c3a5195aa4c0d59470b4c7a1,6420,,
2023,10,06989962d1db7238d258287cabe73b5e4b8be53b,9832b51e420bcfe8c3a5195aa4c0d59470b4c7a1,6420,,
2022,19,95ad3bf94785c6193fec32a686509cf790748f28,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,94997,,
2021,51,c90939fbdc16c8d8fd2d1e827821cf80ed5324ee,b8df6806c501e0939248d55ee096fc411d5caec6,3011,,
2022,49,c90939fbdc16c8d8fd2d1e827821cf80ed5324ee,b8df6806c501e0939248d55ee096fc411d5caec6,3011,,
2021,06,aee9ffacd001664bcfdc78acab23f5c7366daf5e,d89c79a9ce0121251a6c078856c919f1326884e6,6420,,
2022,06,aee9ffacd001664bcfdc78acab23f5c7366daf5e,d89c79a9ce0121251a6c078856c919f1326884e6,6420,,
2023,12,aee9ffacd001664bcfdc78acab23f5c7366daf5e,d89c79a9ce0121251a6c078856c919f1326884e6,6420,,
2022,27,142d926c11736412a59ebe3649f2c0278bd70b32,9f643aa74dbf8c55c7dfd76ce5d209d2fdccd14b,32501,96022,
2021,01,cbba1ae534a3f2ae74c257a2a58496c16ecbeccc,3bcc6e654dd9cff1f7c7680a9416b2be234b0c0e,4634,,
2021,36,5d10dc4ada39872e094ebbbe7c350244f2f315d2,bdb2ca054ef1f131dac4cc945421e3a91fa676fe,6420,,
2022,19,5d10dc4ada39872e094ebbbe7c350244f2f315d2,bdb2ca054ef1f131dac4cc945421e3a91fa676fe,6420,,
2023,13,5d10dc4ada39872e094ebbbe7c350244f2f315d2,bdb2ca054ef1f131dac4cc945421e3a91fa676fe,6420,,
2021,23,a8858b2834813009eff8914e0c5c4248bdfc0928,a646d16859dbc4e2e43faa912889f9d11f7808fd,4932,9529,4730
2022,17,a8858b2834813009eff8914e0c5c4248bdfc0928,a646d16859dbc4e2e43faa912889f9d11f7808fd,4932,9529,4730
2022,46,a8858b2834813009eff8914e0c5c4248bdfc0928,a646d16859dbc4e2e43faa912889f9d11f7808fd,4932,9529,4730
2023,08,a8858b2834813009eff8914e0c5c4248bdfc0928,a646d16859dbc4e2e43faa912889f9d11f7808fd,4932,9529,4730
2021,02,d43c9e7c3d03bb6b1918682516f670ef9c1cb9a3,761e3b069a1bce1597698e85805316ca93ec5c79,68204,78202,
2021,25,e5ce99539eb08928f2f9d9327352dd5b558e3bc6,c7af8ca911efb030ee48597004f789966a866a0e,6420,,
2022,26,e5ce99539eb08928f2f9d9327352dd5b558e3bc6,c7af8ca911efb030ee48597004f789966a866a0e,6420,,
2022,17,681a1acdfb45abc04bde69db67f038ffa957e6a6,c85e4e76f7b81507cc7748c431dfbd038aaa5c15,4120,,
2021,02,2f60575e242ddd79fedf6bb285ff9d598aaf72e5,f20d423d00e9fb64c0c2bd365b9d923792e15da5,6420,6621,
2022,06,2f60575e242ddd79fedf6bb285ff9d598aaf72e5,f20d423d00e9fb64c0c2bd365b9d923792e15da5,6420,6621,
2022,28,5231511432eb7b51d8cb0ca9fe76a2fcb319fe1a,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,,,
2021,16,96b3d8704ec6106802ec33470c1e398371770c58,3b0c9800d61a0f280a203344613b534ad0e5d575,6420,,
2022,44,96b3d8704ec6106802ec33470c1e398371770c58,3b0c9800d61a0f280a203344613b534ad0e5d575,6420,,
2022,48,c561622f62d557d752f2c238389574dc9f08fd24,83cdf22df8baf9381fa197f7264c86df66308995,7112,,
2021,15,8130083e8b061c248684f0a11de04a7a7aa9ec73,9371852555cb83914bc9bf409dd6c45ef834e6d5,6420,,
2022,45,8130083e8b061c248684f0a11de04a7a7aa9ec73,9371852555cb83914bc9bf409dd6c45ef834e6d5,6420,,
2021,22,a326c92b6990b82d5dc5afc88612d373d8fd8bd8,fda3cae908b051e81ddddab98cb439c90bb6fc6d,6209,,
2021,36,deb7e75d04514495347880efb0cfdf5ea28d48b2,09087a88cbb71c7f3f4b422eeaa6b46c50b25a86,42111,,
2022,21,deb7e75d04514495347880efb0cfdf5ea28d48b2,09087a88cbb71c7f3f4b422eeaa6b46c50b25a86,42111,,
2021,37,8643449429515b4b5599653e83828195243ea274,5f286b8777a96e8870f48bf23c886a6f5956d8b6,69203,70221,
2022,44,8643449429515b4b5599653e83828195243ea274,5f286b8777a96e8870f48bf23c886a6f5956d8b6,69203,70221,
2022,46,8643449429515b4b5599653e83828195243ea274,5f286b8777a96e8870f48bf23c886a6f5956d8b6,69203,70221,
2021,39,f877d77223d1085d448f86ccc3dcf9fe7e0a948c,fef6be900c492eb375ed74508c82633ae178a476,6810,,
2021,10,cc971867e2e83cafc529181a8af22e7bd78f9f7d,fad688e1db22870bb0de0a38df4811ecae22f63c,70102,,
2022,10,cc971867e2e83cafc529181a8af22e7bd78f9f7d,fad688e1db22870bb0de0a38df4811ecae22f63c,70102,,
2023,09,cc971867e2e83cafc529181a8af22e7bd78f9f7d,fad688e1db22870bb0de0a38df4811ecae22f63c,70102,,
2021,23,7867a9deb385628d25f473dc2b72ae8ab385f1a8,47ca0b2b93cc554f8ec302d2e92dd1dee85c6da1,46471,,
2021,52,48ae153d6884d0f2f665a22e2b79ba2435d6112f,1775ab17fde3e28970c813927a700ff7f11cca9d,6420,,
2023,04,48ae153d6884d0f2f665a22e2b79ba2435d6112f,1775ab17fde3e28970c813927a700ff7f11cca9d,6420,,
2022,45,8f0c6fe512eacd03879e42a839ea5639365fccb6,a9e90aacbbeea735cf3914cfe66069e7a261ff03,8130,,
2021,07,3892c43c0023b1c88215e815d4f752656c872b8b,e4a799c0ab5eaaab14d9e7e52549e972afd51e10,6420,,
2023,08,3892c43c0023b1c88215e815d4f752656c872b8b,e4a799c0ab5eaaab14d9e7e52549e972afd51e10,6420,,
2021,44,47448437b0464108c81da31931aebb56de597659,20e4bd4faedb43f5ce5f1e8857f5608e9ccc0037,1629,,
2022,05,47448437b0464108c81da31931aebb56de597659,20e4bd4faedb43f5ce5f1e8857f5608e9ccc0037,1629,,
2021,49,39ed07ab950dfe47b7ef4fb45517d9e5e4a71326,27fb20768d4c579725e317a4cfa269bc8751d3dd,94992,5621,
2021,27,bb8ecc5dc6a27e4fca1a2492f8073580d9011ed1,1f551dc96491ffa070c818c794d25032b99fbd62,6420,,
2021,31,bb8ecc5dc6a27e4fca1a2492f8073580d9011ed1,1f551dc96491ffa070c818c794d25032b99fbd62,6420,,
2022,47,bb8ecc5dc6a27e4fca1a2492f8073580d9011ed1,1f551dc96491ffa070c818c794d25032b99fbd62,6420,,
2022,34,01a75e052e38617d3ba9a0baf26eaedea23a001e,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,8720,,
2021,18,ca48903c61d690cd44f51f6fbeb3a59b6a34fbbb,081942ec67cb30d04aa3951d5ea05ceb44ce0efc,6420,,
2022,10,ca48903c61d690cd44f51f6fbeb3a59b6a34fbbb,081942ec67cb30d04aa3951d5ea05ceb44ce0efc,6420,,
2023,08,ab07717488d1dfed2ced2c40812d8b573c90abb3,d053b7200f1c9ca6078431be882f67b1a49aea76,6420,,
2023,13,ab07717488d1dfed2ced2c40812d8b573c90abb3,d053b7200f1c9ca6078431be882f67b1a49aea76,6420,,
2021,21,b1989b2cff28ae7754cc707c647ff5de26a3b238,122d4c9b23d1441d56126eae93f1abdb27e29a32,6420,,
2021,45,b1989b2cff28ae7754cc707c647ff5de26a3b238,122d4c9b23d1441d56126eae93f1abdb27e29a32,6420,,
2022,17,b1989b2cff28ae7754cc707c647ff5de26a3b238,122d4c9b23d1441d56126eae93f1abdb27e29a32,6420,,
2021,39,79dda22eb364268e4ceedef38b89cb540c77f9b2,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,93121,,
2022,04,9daf6c4fd9045bb0430165817f504138e8978473,5066d52aca8d27de598a4a01af4b3b7a08154fd5,70102,6832,
2022,26,9daf6c4fd9045bb0430165817f504138e8978473,5066d52aca8d27de598a4a01af4b3b7a08154fd5,70102,6832,
2022,51,9daf6c4fd9045bb0430165817f504138e8978473,5066d52aca8d27de598a4a01af4b3b7a08154fd5,70102,6832,
2021,27,0432cd4314e945c395fa1f3eeed5c6af999ffd40,46a13aaab91df295cdd884943c207aee15eb6eeb,68204,,
2021,44,0432cd4314e945c395fa1f3eeed5c6af999ffd40,46a13aaab91df295cdd884943c207aee15eb6eeb,68204,,
2022,45,0432cd4314e945c395fa1f3eeed5c6af999ffd40,46a13aaab91df295cdd884943c207aee15eb6eeb,68204,,
2021,44,9ab0f99a415da8ba44bf97bce838ffab37602feb,ae77c70064940a9898728b3304867a99b7625208,68203,,
2022,45,9ab0f99a415da8ba44bf97bce838ffab37602feb,ae77c70064940a9898728b3304867a99b7625208,68203,,
2021,24,ac083c550c2413519f8264521c810dff78cc030a,482374bccb3a1af3347334296f2dc397f2cfdd87,6420,,
2021,47,ac083c550c2413519f8264521c810dff78cc030a,482374bccb3a1af3347334296f2dc397f2cfdd87,6420,,
2022,41,ac083c550c2413519f8264521c810dff78cc030a,482374bccb3a1af3347334296f2dc397f2cfdd87,6420,,
2021,49,89490640dda5d96392529d62b96d126799d9d377,573dba7fc293ca3b5b97892a078fc42b533d6e98,4941,,
2022,07,89490640dda5d96392529d62b96d126799d9d377,573dba7fc293ca3b5b97892a078fc42b533d6e98,4941,,
2021,13,c7460b3be878f5167ddab894e5527a2fa0189eb0,5fc729ac598c8136a588f38ad1f34e41b4fa5fdf,18123,46499,
2021,16,c7460b3be878f5167ddab894e5527a2fa0189eb0,5fc729ac598c8136a588f38ad1f34e41b4fa5fdf,18123,46499,
2022,19,c7460b3be878f5167ddab894e5527a2fa0189eb0,5fc729ac598c8136a588f38ad1f34e41b4fa5fdf,18123,46499,
2023,01,c7460b3be878f5167ddab894e5527a2fa0189eb0,5fc729ac598c8136a588f38ad1f34e41b4fa5fdf,18123,46499,
2021,17,7964c2664972b08bff226b0320d92b4d086d88f6,6036be13f81774e8396bfa3682bb23e0e9e03a75,6420,,
2022,48,7964c2664972b08bff226b0320d92b4d086d88f6,6036be13f81774e8396bfa3682bb23e0e9e03a75,6420,,
2021,29,bc113fe51ab2063aa32a47c80cc7876bc2ec14ca,b2318e25a079d475b757b6834f336f2ec5999552,6420,7112,
2022,04,bc113fe51ab2063aa32a47c80cc7876bc2ec14ca,b2318e25a079d475b757b6834f336f2ec5999552,6420,7112,
2022,49,bc113fe51ab2063aa32a47c80cc7876bc2ec14ca,b2318e25a079d475b757b6834f336f2ec5999552,6420,7112,
2021,21,ca8271d3052c6df4803f98dd920ed0239a82e044,601dd7623c341e72c8a1ef2b52935ed609787580,70102,,
2022,02,ca8271d3052c6df4803f98dd920ed0239a82e044,601dd7623c341e72c8a1ef2b52935ed609787580,70102,,
2021,24,f7e4484a030a1fa5c06171345dfa7a827017ced5,c38c7e6d2ab92cdcf28ab12ffc7d441f936cf622,69202,,
2022,06,f7e4484a030a1fa5c06171345dfa7a827017ced5,c38c7e6d2ab92cdcf28ab12ffc7d441f936cf622,69202,,
2022,40,f7e4484a030a1fa5c06171345dfa7a827017ced5,c38c7e6d2ab92cdcf28ab12ffc7d441f936cf622,69202,,
2022,45,f7e4484a030a1fa5c06171345dfa7a827017ced5,c38c7e6d2ab92cdcf28ab12ffc7d441f936cf622,69202,,
2022,46,f7e4484a030a1fa5c06171345dfa7a827017ced5,c38c7e6d2ab92cdcf28ab12ffc7d441f936cf622,69202,,
2021,24,f7e4484a030a1fa5c06171345dfa7a827017ced5,574ff025d9cb0b8d1bdc53ec7b41d2420cee374d,69202,,
2022,06,f7e4484a030a1fa5c06171345dfa7a827017ced5,574ff025d9cb0b8d1bdc53ec7b41d2420cee374d,69202,,
2022,40,f7e4484a030a1fa5c06171345dfa7a827017ced5,574ff025d9cb0b8d1bdc53ec7b41d2420cee374d,69202,,
2022,45,f7e4484a030a1fa5c06171345dfa7a827017ced5,574ff025d9cb0b8d1bdc53ec7b41d2420cee374d,69202,,
2022,46,f7e4484a030a1fa5c06171345dfa7a827017ced5,574ff025d9cb0b8d1bdc53ec7b41d2420cee374d,69202,,
2021,39,4c6c18d6efe84b18c11d05f6104262a73faa0d14,482d0543dc75c19781caed6c80a094eb463d7181,70102,,
2022,30,4c6c18d6efe84b18c11d05f6104262a73faa0d14,482d0543dc75c19781caed6c80a094eb463d7181,70102,,
2021,28,56302bbba83c9df94a61b746d837efff6302b6ef,5795f401bb8579451f3af6d64e5febdf32468881,1393,46472,
2022,21,56302bbba83c9df94a61b746d837efff6302b6ef,5795f401bb8579451f3af6d64e5febdf32468881,1393,46472,
2021,15,5cacfeeac3e04775830d20f11d2da2cc7aca3b2e,7a24ce39339bad667a1b0628c77045dcc06f8fa4,70221,69201,78202
2022,41,3d44ddfdb8f5911018f9ed821c9f6c6b07bb840b,185ce0541c058e0371f2fa21e931c51b01cd0ae5,01411,,
2021,04,249010d4d4afd2ed55b84af48fba994aed871d26,8cb0c32dfa7e3c1933393a125a89900bf382cd76,64303,70221,
2021,44,249010d4d4afd2ed55b84af48fba994aed871d26,8cb0c32dfa7e3c1933393a125a89900bf382cd76,64303,70221,
2021,45,249010d4d4afd2ed55b84af48fba994aed871d26,8cb0c32dfa7e3c1933393a125a89900bf382cd76,64303,70221,
2021,46,249010d4d4afd2ed55b84af48fba994aed871d26,8cb0c32dfa7e3c1933393a125a89900bf382cd76,64303,70221,
2021,49,249010d4d4afd2ed55b84af48fba994aed871d26,8cb0c32dfa7e3c1933393a125a89900bf382cd76,64303,70221,
2022,24,249010d4d4afd2ed55b84af48fba994aed871d26,8cb0c32dfa7e3c1933393a125a89900bf382cd76,64303,70221,
2022,30,249010d4d4afd2ed55b84af48fba994aed871d26,8cb0c32dfa7e3c1933393a125a89900bf382cd76,64303,70221,
2021,38,31098eac8f20f7115f7faf725334d6240ec14fe9,c04c3d476b7b40beae20317f5154c37f7d70c743,70102,,
2023,01,31098eac8f20f7115f7faf725334d6240ec14fe9,c04c3d476b7b40beae20317f5154c37f7d70c743,70102,,
2021,42,c3a4edf40d6598ff4d500ac17bfeabd59049a5af,f8f9ca9da0225139dcb2d2f226e3e5ec979d7927,0162,0161,0150
2021,01,59137faaddacabde4fda2ce1b230d5abc12905d3,b660e7003e88010caaf6c29a9878d680110be4ca,3212,9003,
2021,04,59137faaddacabde4fda2ce1b230d5abc12905d3,b660e7003e88010caaf6c29a9878d680110be4ca,9525,,
2021,43,924fb1311b99112bb741087c488785281ae9057d,fbe3b83a4227a9fbd8f9783ca0d3a5aa700d9d44,64303,,
2022,38,924fb1311b99112bb741087c488785281ae9057d,fbe3b83a4227a9fbd8f9783ca0d3a5aa700d9d44,64303,,
2021,41,cd11807287bc2a7cb2571617a460657df91a2788,3d969f45efe9478d0017f697756190c8bc533948,6420,70102,
2022,50,cd11807287bc2a7cb2571617a460657df91a2788,3d969f45efe9478d0017f697756190c8bc533948,6420,70102,
2021,02,577fbeb9e672d7ea4ff04611bbb6a6ecaa02baf6,9e03ac40370a975a50a4a253f6ee529c9e779a3c,46731,,
2021,06,5645cc1e478fbd0b12b519016354731b38276c83,a3e598babcb92face0a971b139fab9e567ec46f4,8130,4391,01412
2023,12,f5712007370ac70a069770bd5adfd35098f84a0d,eb66829f43d15c2a1196abdbb792709ff6292120,6420,,
2021,13,c1ba26a41c0723743b7cbe00f0fbc72a75e648f3,cb6b067264d24e508b0740221c6d3a6b14299b15,6420,,
2021,46,c1ba26a41c0723743b7cbe00f0fbc72a75e648f3,cb6b067264d24e508b0740221c6d3a6b14299b15,6420,,
2022,51,c1ba26a41c0723743b7cbe00f0fbc72a75e648f3,cb6b067264d24e508b0740221c6d3a6b14299b15,6420,,
2021,50,4df7e303b5c747303cbcf4b8a2df8af46652bd51,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,90011,,
2022,39,232fce1ac0829807f4c08e58ad77407eff10e8c8,7d98b1c84f5d1c294ced77d5d6e260fbffeee07c,47241,56102,1072
2022,41,232fce1ac0829807f4c08e58ad77407eff10e8c8,7d98b1c84f5d1c294ced77d5d6e260fbffeee07c,47241,56102,1072
2023,09,1861145a4bcc986ce3ef2ad88c01ff71cd065d6f,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,6612,,
2021,01,b8bbe75bea744147f9d7746535115e0530cb8f38,5b1f9c293a1e06c37a48f5c79f395d2dd32c0961,6420,6202,78202
2021,08,b8bbe75bea744147f9d7746535115e0530cb8f38,5b1f9c293a1e06c37a48f5c79f395d2dd32c0961,6420,6202,78202
2021,20,b8bbe75bea744147f9d7746535115e0530cb8f38,5b1f9c293a1e06c37a48f5c79f395d2dd32c0961,6420,6202,78202
2022,08,b8bbe75bea744147f9d7746535115e0530cb8f38,5b1f9c293a1e06c37a48f5c79f395d2dd32c0961,6420,6202,78202
2022,37,b8bbe75bea744147f9d7746535115e0530cb8f38,5b1f9c293a1e06c37a48f5c79f395d2dd32c0961,6420,6202,78202
2021,44,da41abbf8fce566c1b04c0e69f06855ad81d90f1,fae3976da920b248a284a307be7fe5863cdc8d70,47528,,
2022,51,da41abbf8fce566c1b04c0e69f06855ad81d90f1,fae3976da920b248a284a307be7fe5863cdc8d70,47528,,
2021,36,136947aa8b3d8251bb765a722d9a5f2010d9db35,e64ba18ccd86300872a689ecc77d04ebe086ab3d,6420,,
2021,02,bdb005f6f3179b0e503a4a38c22280b43c72c158,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,93122,,
2022,05,a2277bfd17900243cfba5f2e894b45b7059a04d2,8b8793f92becc383d3c27873c35b426fdc9042a6,47241,,
2021,25,dcde0439960cbdb06dd80df501d7a95ebe4b8e15,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,,,
2021,52,dcde0439960cbdb06dd80df501d7a95ebe4b8e15,70809f6c4369e6a3c615e6990e33a1d4519fcb1d,,,
2021,38,393bc3c9540f5c3a01cc4ef48f9690f7b5514cc0,37e4e362aa39d8fe571e5ec67f0853b8dd077737,64303,,
2023,10,817e2388d3542cddf1ca279d12c506dae19bce05,f7484469d062aa647abdfe056f2130fddd98f07c,47525,47524,
2022,31,3e5ee04514e34e582bda7ac2aca775433ba0e9ba,7371960ae013705d5d9a07cfd30427c4d4829017,2562,,
2021,29,5711e0856f5383ca1d19f409cf405d6a7e7d2482,a72abf9d66ef3b66a740a1f0b063da9937862b47,52291,4618,
2022,25,5711e0856f5383ca1d19f409cf405d6a7e7d2482,a72abf9d66ef3b66a740a1f0b063da9937862b47,52291,4618,
2023,01,5711e0856f5383ca1d19f409cf405d6a7e7d2482,a72abf9d66ef3b66a740a1f0b063da9937862b47,52291,4618,
2021,29,5711e0856f5383ca1d19f409cf405d6a7e7d2482,dd0dd03827d9e4e9f24643c5e68ed2ff71ac03b6,4941,4618,45112
2022,25,5711e0856f5383ca1d19f409cf405d6a7e7d2482,dd0dd03827d9e4e9f24643c5e68ed2ff71ac03b6,4941,4618,45112
2023,01,5711e0856f5383ca1d19f409cf405d6a7e7d2482,dd0dd03827d9e4e9f24643c5e68ed2ff71ac03b6,4941,4618,45112
2021,01,5711e0856f5383ca1d19f409cf405d6a7e7d2482,b937381aa42ac05e0ceedc03bb9b662bc05b41d4,4941,,
2021,29,5711e0856f5383ca1d19f409cf405d6a7e7d2482,b937381aa42ac05e0ceedc03bb9b662bc05b41d4,4941,,
2022,25,5711e0856f5383ca1d19f409cf405d6a7e7d2482,b937381aa42ac05e0ceedc03bb9b662bc05b41d4,4941,,
2023,01,5711e0856f5383ca1d19f409cf405d6a7e7d2482,b937381aa42ac05e0ceedc03bb9b662bc05b41d4,4941,,
2021,21,e3a06bae18588b4197c84b9ccc7dcc9f8ea73056,ee2c2ef687553022f00a59d8611593d66d4c8752,6420,,
2022,18,e3a06bae18588b4197c84b9ccc7dcc9f8ea73056,ee2c2ef687553022f00a59d8611593d66d4c8752,6420,,
2021,22,f1c6e5803b3b30d17c8a5643091db61ae0ea428e,3bdd89cecefe7c9a677bc1a984a5a92451ae9eed,6420,,
2022,11,f1c6e5803b3b30d17c8a5643091db61ae0ea428e,3bdd89cecefe7c9a677bc1a984a5a92451ae9eed,6420,,
2023,12,f1c6e5803b3b30d17c8a5643091db61ae0ea428e,3bdd89cecefe7c9a677bc1a984a5a92451ae9eed,6420,,
2021,44,23e1a2719c598f8ecca65b9cb453c1245ae8cc91,6235d29f14c351d502583a74e8723b64f15cfaed,4777,9525,
2022,40,23e1a2719c598f8ecca65b9cb453c1245ae8cc91,6235d29f14c351d502583a74e8723b64f15cfaed,4777,9525,
2022,18,bfbed4d2a737b20a3c53c5b57ec3da9d93ad867f,00f16eb90edb7ffc79e3b0a295e065fcbdbfdc24,46429,6832,
2021,15,e7fa086fbd19ade778f390c820711ce30c6c31f1,124d5139734c8907f4014b06f405cf22fdd3fb52,6420,,
2022,37,e7fa086fbd19ade778f390c820711ce30c6c31f1,124d5139734c8907f4014b06f405cf22fdd3fb52,6420,,
2021,23,a94af0fa3395a4db0163efa5ca34b68529b81370,8648dd320832f2aae6f4f54ab28aa6e5db0be91c,7112,,
2021,46,a94af0fa3395a4db0163efa5ca34b68529b81370,8648dd320832f2aae6f4f54ab28aa6e5db0be91c,7112,,
2022,01,a94af0fa3395a4db0163efa5ca34b68529b81370,8648dd320832f2aae6f4f54ab28aa6e5db0be91c,7112,,
2021,30,cd80e235213d0164ad689df1b6d471709326355a,5f32a85116a45df730b606869b42db58dc6e8ea5,4941,,
2021,25,c8cd14bf5c8c1846ee129de07170945dce20f4c2,8c69fd8fa31e415d6cbda6f11ee30d3321555f18,6420,68204,64302
2022,29,c8cd14bf5c8c1846ee129de07170945dce20f4c2,8c69fd8fa31e415d6cbda6f11ee30d3321555f18,6420,68204,64302
2021,52,d93618d46d9eb7807fc9fbfea747f72451329302,169ae1308d31ad49eaf8d5fd046e4b575e5c9c17,6420,64302,64303
2022,42,d93618d46d9eb7807fc9fbfea747f72451329302,169ae1308d31ad49eaf8d5fd046e4b575e5c9c17,6420,64302,64303
2022,14,f4921be7dfc91e1eb5e33767935e4a6e2757da22,3cf546fe08d866f5ed5c484e704478b76097fc94,70221,4619,
2022,49,63fa31629a544431d000bc71401c7457ba71c94a,a222a11eb0453dc8a562951b1dbbb58f7ddc7805,6832,,
2023,12,63fa31629a544431d000bc71401c7457ba71c94a,a222a11eb0453dc8a562951b1dbbb58f7ddc7805,6832,,
2022,34,6697881e847dde9a3b9d491b8ba4425d4eb7edf5,e342dda20e50f1535e01f6357ba11c2256a9b368,4753,46472,4120
2022,40,6697881e847dde9a3b9d491b8ba4425d4eb7edf5,e342dda20e50f1535e01f6357ba11c2256a9b368,4120,8130,4334
2021,30,b9d06db249b24d9f0ffa0c062003bab2f899eb05,0930969fc2562a4c5e109a27698f0a3c6c037d11,01462,46231,2830
2022,47,b9d06db249b24d9f0ffa0c062003bab2f899eb05,0930969fc2562a4c5e109a27698f0a3c6c037d11,01462,46231,2830
2021,52,615679c39aa56b8df6e0b4eca242f1813f0e16bb,f1bb7805b155df47e3fc8344994a0658e337da30,6420,64301,64303
2022,04,615679c39aa56b8df6e0b4eca242f1813f0e16bb,f1bb7805b155df47e3fc8344994a0658e337da30,6420,64301,64303
2023,12,615679c39aa56b8df6e0b4eca242f1813f0e16bb,f1bb7805b155df47e3fc8344994a0658e337da30,6420,64301,64303
2021,38,2c6024f09a39ce3522b6e33152b442b638a48721,18d77227cf2337023a4ecf93dd1497819ba32bd4,33221,,
2022,43,2c6024f09a39ce3522b6e33152b442b638a48721,18d77227cf2337023a4ecf93dd1497819ba32bd4,33221,,
2021,20,c72bcca82f00688d234177ac567c5e1bb2db0c81,608f11a2997586c32a6d53eb42986530b020666f,45112,,
2021,40,c72bcca82f00688d234177ac567c5e1bb2db0c81,608f11a2997586c32a6d53eb42986530b020666f,45112,,
2021,18,8111a19ec50dd8197698e28d20fe1b5998d20fc6,65e2bff544c6fb017d26893bf1f8028cb8231d8d,5630,,
2021,52,8111a19ec50dd8197698e28d20fe1b5998d20fc6,65e2bff544c6fb017d26893bf1f8028cb8231d8d,5630,,
2021,34,f8f702e25d7ea313e87a750bb771b48f0f936397,4edc79593a751e1fe07b73fd313baeb163262d3e,4312,,
2022,34,f8f702e25d7ea313e87a750bb771b48f0f936397,4edc79593a751e1fe07b73fd313baeb163262d3e,4312,,
2021,35,548bec56ed6073f2dd046b46fea481adcb04626d,9d80d16beb38d057f8d440e08ebedc106a75b61a,8230,,
2021,40,8b2da831059b1b3f91f0f6fb6751189f3c981362,051927165401dd8434b2c2623a8220a2e30e23f6,6420,6810,
2022,14,8b2da831059b1b3f91f0f6fb6751189f3c981362,051927165401dd8434b2c2623a8220a2e30e23f6,6420,6810,
2022,21,8b2da831059b1b3f91f0f6fb6751189f3c981362,051927165401dd8434b2c2623a8220a2e30e23f6,6420,6810,
2022,28,8b2da831059b1b3f91f0f6fb6751189f3c981362,051927165401dd8434b2c2623a8220a2e30e23f6,6420,6810,
2021,16,ff063f5b25d68cae98ef46fbcd17b555f1ef0344,808776e92a95d66fa5ab1371bcd4392872c11305,6420,64303,64302
2021,25,ff063f5b25d68cae98ef46fbcd17b555f1ef0344,808776e92a95d66fa5ab1371bcd4392872c11305,6420,64303,64302
2022,42,ff063f5b25d68cae98ef46fbcd17b555f1ef0344,808776e92a95d66fa5ab1371bcd4392872c11305,6420,64303,64302
2021,39,e84bc5e5bf1e2cd79e8da73012a6ef92d6c6df14,e316ca57410c628e83b9b95868832c2a9153a1a6,6420,,
